Name,Time,Cumulative PnL
TestPybindStrategy,2021-Nov-05 16:39:35.933603,-6879.765025
TestPybindStrategy,2021-Nov-05 16:40:38.041383,-6889.677176
TestPybindStrategy,2021-Nov-05 16:41:40.549878,-6900.723547
TestPybindStrategy,2021-Nov-05 16:42:47.538959,-6899.131203
TestPybindStrategy,2021-Nov-05 16:43:52.943867,-6917.019684
TestPybindStrategy,2021-Nov-05 16:44:56.493006,-6922.384071
TestPybindStrategy,2021-Nov-05 16:46:00.681155,-6928.070124
TestPybindStrategy,2021-Nov-05 16:47:07.131016,-6932.258735
TestPybindStrategy,2021-Nov-05 16:48:10.104886,-6934.231896
TestPybindStrategy,2021-Nov-05 16:49:11.932524,-6957.839454
TestPybindStrategy,2021-Nov-05 16:50:13.674226,-6980.782396
TestPybindStrategy,2021-Nov-05 16:51:17.318763,-7001.578776
TestPybindStrategy,2021-Nov-05 16:52:21.020397,-7025.394093
TestPybindStrategy,2021-Nov-05 16:53:26.099036,-7072.821081
TestPybindStrategy,2021-Nov-05 16:54:27.281355,-7096.468507
TestPybindStrategy,2021-Nov-05 16:55:28.752432,-7102.928534
TestPybindStrategy,2021-Nov-05 16:56:30.519712,-7117.232892
TestPybindStrategy,2021-Nov-05 16:57:31.845505,-7129.679430
TestPybindStrategy,2021-Nov-05 16:58:32.423684,-7139.611320
TestPybindStrategy,2021-Nov-05 16:59:33.091860,-7145.800128
TestPybindStrategy,2021-Nov-05 17:00:35.541886,-7159.495754
TestPybindStrategy,2021-Nov-05 17:01:36.362102,-7177.365810
TestPybindStrategy,2021-Nov-05 17:02:37.468990,-7192.810882
TestPybindStrategy,2021-Nov-05 17:03:39.232410,-7198.738431
TestPybindStrategy,2021-Nov-05 17:04:40.471652,-7205.107488
TestPybindStrategy,2021-Nov-05 17:05:43.449876,-7208.816199
TestPybindStrategy,2021-Nov-05 17:06:45.763011,-7211.285300
TestPybindStrategy,2021-Nov-05 17:07:46.784417,-7218.972372
TestPybindStrategy,2021-Nov-05 17:08:48.009067,-7220.657642
TestPybindStrategy,2021-Nov-05 17:09:50.963971,-7229.240350
TestPybindStrategy,2021-Nov-05 17:10:52.187710,-7231.064198
TestPybindStrategy,2021-Nov-05 17:11:52.335172,-7267.891305
TestPybindStrategy,2021-Nov-05 17:12:53.013124,-7275.152437
TestPybindStrategy,2021-Nov-05 17:13:54.567514,-7278.205820
TestPybindStrategy,2021-Nov-05 17:14:56.033604,-7304.310673
TestPybindStrategy,2021-Nov-05 17:15:57.059222,-7312.860949
TestPybindStrategy,2021-Nov-05 17:16:57.359791,-7321.880268
TestPybindStrategy,2021-Nov-05 17:17:57.681917,-7336.637822
TestPybindStrategy,2021-Nov-05 17:18:58.366982,-7360.326351
TestPybindStrategy,2021-Nov-05 17:19:59.392640,-7377.606855
TestPybindStrategy,2021-Nov-05 17:21:00.250491,-7393.515252
TestPybindStrategy,2021-Nov-05 17:22:00.986792,-7415.757205
TestPybindStrategy,2021-Nov-05 17:23:01.752627,-7415.272651
TestPybindStrategy,2021-Nov-05 17:24:02.571958,-7435.073182
TestPybindStrategy,2021-Nov-05 17:25:05.065576,-7435.991976
TestPybindStrategy,2021-Nov-05 17:26:05.986381,-7439.658330
TestPybindStrategy,2021-Nov-05 17:27:06.326779,-7442.116699
TestPybindStrategy,2021-Nov-05 17:28:08.590885,-7447.079371
TestPybindStrategy,2021-Nov-05 17:29:09.214375,-7460.686970
TestPybindStrategy,2021-Nov-05 17:30:10.610027,-7466.792334
TestPybindStrategy,2021-Nov-06 04:00:00,-7469.412839
